frame,car,motorcycle,bus,truck
5169,2,0,0,2
5170,2,0,0,2
5171,2,1,0,1
5172,2,0,0,1
5173,1,0,0,1
5174,4,2,0,1
5175,4,1,0,0
5176,2,1,0,3
5177,2,1,0,1
5178,1,0,0,3
5179,4,1,0,2
5180,5,1,0,0
5181,3,1,0,0
5182,3,1,0,0
5183,3,1,0,1
5184,3,1,0,0
5185,2,1,0,0
5186,1,1,0,1
5187,1,1,0,0
5188,1,1,0,0
5189,2,1,0,1
5190,1,1,0,0
5191,1,1,0,0
5192,2,1,0,1
5193,2,1,0,0
5194,1,1,0,3
5195,2,1,0,1
5196,3,1,0,0
5197,2,1,0,0
5198,2,1,0,0
5199,2,1,0,0
5200,2,1,0,0
5201,3,1,0,0
5202,3,1,0,0
5203,3,1,0,0
5204,2,0,0,1
5205,3,1,0,1
5206,1,2,0,1
5207,1,1,0,1
5208,2,1,0,2
5209,1,1,0,1
5210,1,1,0,2
5211,1,1,0,1
5212,1,2,0,1
5213,2,4,0,1
5214,2,2,0,1
5215,2,2,0,2
5216,1,2,0,2
5217,1,1,0,2
5218,1,1,0,1
5219,1,1,1,1
5220,1,1,0,2
5221,2,1,0,2
5222,2,1,0,2
5223,2,1,0,2
5224,2,1,0,2
5225,2,1,0,2
5226,2,1,0,2
5227,1,1,0,2
5228,0,1,1,2
5229,1,1,1,2
5230,1,0,1,2
5231,1,1,1,2
5232,1,1,1,1
5233,0,1,1,1
5234,0,0,1,1
5235,0,0,1,1
5236,0,1,1,1
5237,0,0,1,1
5238,0,1,1,0
5239,0,0,1,0
5240,0,0,1,0
5241,0,1,1,0
5242,0,0,2,0
5243,0,1,1,0
5244,0,1,2,0
5245,0,1,2,0
5246,0,1,1,0
5247,0,1,1,1
5248,0,1,1,0
5249,0,0,1,0
5250,0,1,1,0
5251,0,1,1,0
5252,0,1,1,0
5253,2,0,1,0
5254,1,1,1,0
5255,1,0,1,0
5256,0,1,1,0
5257,1,0,1,0
5258,1,1,1,0
5259,1,0,1,0
5260,1,1,1,0
5261,3,1,1,0
5262,1,1,1,0
5263,2,1,1,0
5264,1,1,1,0
5265,2,0,1,0
5266,1,0,1,0
5267,2,0,1,0
5268,1,0,1,0
5269,0,0,1,0
5270,0,0,1,0
5271,1,0,1,0
5272,0,0,1,1
5273,0,0,1,1
5274,0,0,1,0
5275,0,0,1,1
5276,0,0,1,0
5277,0,0,1,0
5278,0,0,1,0
5279,1,0,1,0
5280,0,0,1,0
5281,0,0,1,0
5282,0,0,1,0
5283,0,0,1,0
5284,0,0,1,0
5285,0,0,1,0
5286,0,0,1,0
5287,0,0,1,0
5288,0,0,1,0
5289,0,0,1,0
5290,0,0,1,0
5291,0,0,1,0
5292,0,0,1,0
5293,0,0,1,0
5294,0,0,1,1
5295,0,0,1,0
5296,0,0,1,0
5297,0,0,1,0
5298,0,0,1,0
5299,0,0,1,0
5300,0,0,1,0
5301,0,0,1,0
5302,0,0,1,0
5303,0,0,1,0
5304,0,0,0,0
5305,0,0,0,0
5306,0,0,1,0
5307,0,0,1,0
5308,0,0,0,0
5309,0,0,0,0
5310,0,0,1,0
5311,0,0,1,0
5312,0,0,1,0
5313,0,0,1,0
5314,0,1,0,0
5315,0,0,1,0
5316,0,0,1,0
5317,0,1,1,0
5318,0,0,1,0
5319,0,0,0,0
5320,0,0,0,0
5321,0,0,1,1
5322,0,0,1,1
5323,0,0,0,0
5324,0,1,0,1
5325,0,3,0,1
5326,0,1,0,1
5327,0,1,0,0
5328,0,1,0,1
5329,0,1,0,1
5330,0,1,0,1
5331,0,0,1,1
5332,0,1,0,1
5333,0,2,0,1
5334,0,1,0,1
5335,0,0,0,1
5336,0,1,0,1
5337,0,2,0,1
5338,0,2,0,1
5339,0,2,0,1
5340,0,2,0,1
5341,0,1,0,1
5342,0,0,0,1
5343,0,1,0,1
5344,0,1,0,1
5345,0,1,0,1
5346,1,1,0,1
5347,0,1,0,1
5348,0,2,0,1
5349,0,2,0,1
5350,0,1,0,1
5351,1,1,0,1
5352,1,1,0,1
5353,0,1,0,1
5354,1,1,0,1
5355,1,1,0,1
5356,1,1,0,1
5357,1,1,0,1
5358,1,2,0,1
5359,2,1,0,1
5360,2,1,0,1
5361,1,1,0,1
5362,2,2,0,1
5363,1,2,0,1
5364,1,1,0,1
5365,1,2,0,1
5366,1,1,0,1
5367,1,1,0,1
5368,1,3,0,1
5369,1,1,0,1
5370,1,1,0,1
5371,1,0,0,2
5372,1,0,0,2
5373,1,1,0,2
5374,1,1,0,1
5375,1,0,0,1
5376,1,0,0,1
5377,1,0,0,2
5378,1,1,0,2
5379,1,2,0,1
5380,1,0,1,1
5381,1,0,0,1
5382,1,0,1,1
5383,1,0,0,1
5384,1,0,0,1
5385,1,0,0,2
5386,1,1,1,2
5387,1,1,0,0
5388,1,0,0,0
5389,1,0,1,1
5390,1,0,0,0
5391,1,0,0,1
5392,1,0,0,2
5393,1,0,0,1
5394,1,0,0,1
5395,1,0,0,1
5396,1,0,0,1
5397,1,0,0,1
5398,2,0,0,2
5399,1,0,0,1
5400,1,1,1,1
5401,3,0,2,1
5402,2,1,1,1
5403,2,0,1,2
5404,1,1,0,1
5405,1,0,1,1
5406,1,1,1,1
5407,0,1,1,2
5408,1,1,1,2
5409,1,1,1,2
5410,0,1,1,2
5411,0,0,1,2
5412,0,1,1,1
5413,0,0,1,2
5414,0,1,1,2
5415,0,0,1,1
5416,0,0,1,1
5417,0,0,1,1
5418,0,0,1,2
5419,1,1,1,1
5420,2,0,1,2
5421,1,1,1,2
5422,1,0,1,1
5423,1,1,1,1
5424,1,0,1,2
5425,1,0,1,2
5426,1,0,1,2
5427,1,0,2,2
5428,1,2,1,2
5429,1,0,1,2
5430,1,1,0,2
5431,1,0,1,2
5432,1,1,1,2
5433,2,1,1,3
5434,1,0,1,3
5435,1,1,1,3
5436,1,1,0,3
5437,2,1,1,1
5438,1,1,1,2
5439,2,1,1,2
5440,2,1,1,2
5441,1,1,1,2
5442,1,1,1,1
5443,1,1,1,1
5444,1,1,1,3
5445,1,1,1,3
5446,1,1,1,3
5447,1,1,1,3
5448,1,1,1,4
5449,1,1,0,2
5450,1,1,1,1
5451,1,0,1,3
5452,2,1,0,3
5453,1,1,0,3
5454,2,1,0,3
5455,3,1,1,2
5456,2,0,0,3
5457,2,0,0,3
5458,1,0,0,3
5459,1,0,0,3
5460,1,0,1,3
5461,1,1,0,3
5462,2,0,0,3
5463,2,0,1,2
5464,1,0,1,3
5465,2,0,1,3
5466,2,1,0,2
5467,2,1,0,2
5468,2,0,1,2
5469,2,0,1,3
5470,2,0,0,2
5471,2,1,0,1
5472,2,1,0,2
5473,1,0,0,2
5474,2,0,0,3
5475,1,0,0,3
5476,1,0,2,2
5477,2,0,1,1
5478,1,0,1,1
5479,1,0,1,1
5480,1,0,1,1
5481,1,0,1,2
5482,2,0,0,2
5483,2,0,2,2
5484,2,0,1,2
5485,1,0,0,2
5486,1,0,0,4
5487,1,1,0,3
5488,1,0,0,3
5489,0,0,1,3
5490,0,0,1,3
5491,0,0,0,2
5492,1,0,0,3
5493,1,0,0,1
5494,2,0,0,0
5495,1,0,0,2
5496,1,0,0,2
5497,1,1,0,2
5498,0,0,0,2
5499,0,0,0,0
5500,0,0,0,0
5501,1,0,0,0
5502,1,0,0,0
5503,0,0,0,0
5504,1,0,0,0
5505,0,0,0,1
5506,1,0,0,1
5507,0,0,0,2
5508,0,0,0,1
5509,0,0,0,0
5510,1,0,0,1
5511,0,0,0,2
5512,0,0,0,1
5513,0,0,0,0
5514,0,0,0,0
5515,0,0,0,0
5516,0,0,0,1
5517,0,0,0,2
5518,1,0,0,1
5519,0,0,0,0
5520,2,0,0,1
5521,1,0,1,0
5522,0,0,0,1
5523,0,0,0,0
5524,0,0,0,2
5525,0,0,0,1
5526,0,0,1,0
5527,0,0,0,1
5528,0,0,0,0
5529,0,0,0,1
5530,0,0,0,0
5531,0,0,0,0
5532,0,0,0,0
5533,0,0,0,1
5534,0,0,0,2
5535,0,0,0,1
5536,0,0,0,1
5537,0,0,0,1
5538,0,0,0,0
5539,0,0,0,0
5540,0,0,0,0
5541,0,0,0,0
5542,0,0,0,1
5543,0,0,0,0
5544,0,0,0,0
5545,0,0,0,0
5546,0,0,0,1
5547,0,1,0,0
5548,0,1,0,0
5549,0,1,0,0
5550,0,2,0,1
5551,0,2,0,0
5552,0,2,0,0
5553,0,2,0,0
5554,0,2,0,0
5555,0,2,0,0
5556,0,1,0,0
5557,0,3,0,0
5558,0,1,0,0
5559,0,1,0,0
5560,0,2,0,0
5561,0,2,0,0
5562,0,2,0,0
5563,0,1,0,0
5564,0,1,0,0
5565,0,1,0,0
5566,0,0,0,0
5567,1,0,0,0
5568,0,2,0,0
5569,0,0,0,0
5570,0,1,0,0
5571,0,3,0,0
5572,0,2,0,0
5573,0,3,0,0
5574,0,3,0,0
5575,0,2,0,0
5576,0,4,0,0
5577,0,3,0,0
5578,0,2,0,0
5579,0,4,0,0
5580,0,4,0,0
5581,0,3,0,0
5582,0,2,0,0
5583,0,2,0,0
5584,0,2,0,0
5585,0,3,0,1
5586,0,1,0,1
5587,0,2,0,0
5588,0,2,0,0
5589,0,3,0,0
5590,0,2,0,0
5591,0,0,0,0
5592,0,2,0,0
5593,0,1,0,0
5594,0,1,0,0
5595,0,0,0,0
5596,0,1,0,0
5597,0,0,0,0
5598,0,0,0,0
5599,0,1,0,0
5600,0,1,0,1
5601,0,0,0,0
5602,0,2,0,0
5603,0,2,0,0
5604,0,2,0,0
5605,0,2,0,0
5606,0,3,0,0
5607,0,2,0,0
5608,0,1,0,0
5609,1,3,0,0
5610,0,2,0,0
5611,0,2,0,0
5612,0,3,0,0
5613,0,5,0,0
5614,0,3,0,0
5615,0,4,0,0
5616,0,3,0,0
5617,0,2,0,0
5618,0,4,0,0
5619,0,2,0,0
5620,0,3,0,0
5621,0,5,0,0
5622,0,3,0,0
5623,0,3,0,0
5624,0,3,0,0
5625,0,3,0,0
5626,0,5,0,0
5627,0,4,0,0
5628,0,5,0,0
5629,0,5,0,0
5630,0,5,0,0
5631,0,5,0,0
5632,0,4,0,0
5633,0,6,0,0
5634,0,4,0,0
5635,0,8,0,0
5636,0,4,0,0
5637,0,6,0,0
5638,0,5,0,0
5639,0,5,0,0
5640,0,5,0,0
5641,0,4,0,0
5642,0,4,0,0
5643,0,4,0,0
5644,0,4,0,0
5645,0,4,0,0
5646,0,3,0,0
5647,0,4,0,0
5648,0,4,0,0
5649,0,2,0,0
5650,0,2,0,0
5651,0,2,0,0
5652,0,5,0,0
5653,0,2,0,0
5654,0,3,0,0
5655,0,3,0,0
5656,0,1,0,0
5657,0,2,0,0
5658,0,2,0,0
5659,1,2,0,0
5660,0,2,0,0
5661,0,2,0,0
5662,0,1,0,0
5663,0,4,0,0
5664,0,3,0,0
5665,0,5,0,0
5666,0,6,0,0
5667,0,4,0,0
5668,1,4,0,0
5669,1,5,0,0
5670,1,5,0,0
5671,1,4,0,0
5672,1,7,0,0
5673,1,6,0,0
5674,1,6,0,0
5675,1,6,0,0
5676,1,6,0,0
5677,1,6,0,0
5678,1,6,0,0
5679,1,7,0,0
5680,1,6,0,0
5681,1,3,0,0
5682,1,4,0,0
5683,1,3,0,0
5684,1,5,0,0
5685,1,4,0,0
5686,1,3,0,0
5687,1,3,0,0
5688,1,3,0,0
5689,1,3,0,0
5690,1,4,0,0
5691,1,4,0,0
5692,1,3,0,0
5693,1,3,0,0
5694,1,2,0,0
5695,1,1,0,0
5696,1,4,0,0
5697,1,4,0,0
5698,1,4,0,0
5699,1,3,0,0
5700,1,4,0,0
5701,1,5,0,0
5702,1,4,0,0
5703,1,3,0,0
5704,1,3,0,0
5705,1,3,0,0
5706,1,4,0,0
5707,1,4,0,0
5708,2,5,0,0
5709,1,4,0,0
5710,2,5,0,0
5711,2,5,0,0
5712,1,3,0,0
5713,1,6,0,0
5714,1,5,0,0
5715,1,5,0,0
5716,2,6,0,0
5717,2,5,0,0
5718,2,6,0,0
5719,2,5,0,0
5720,2,6,0,0
5721,2,4,0,0
5722,3,5,0,0
5723,2,4,0,0
5724,2,4,0,0
5725,2,4,0,0
5726,3,4,0,0
5727,3,4,0,0
5728,3,4,0,0
5729,2,5,0,0
5730,2,6,0,0
5731,4,3,0,0
5732,2,5,0,0
5733,2,4,0,0
5734,2,4,0,0
5735,2,3,0,0
5736,2,2,0,0
5737,2,3,0,0
5738,2,2,0,0
5739,4,2,0,0
5740,3,2,0,0
5741,4,2,0,0
5742,7,2,0,0
5743,3,2,0,0
5744,3,2,0,0
5745,6,2,0,0
5746,3,2,0,0
5747,2,2,0,0
5748,3,2,0,0
5749,3,2,0,0
5750,2,3,0,0
5751,3,2,0,0
5752,2,2,0,0
5753,2,1,0,0
5754,2,2,0,1
5755,2,1,0,0
5756,2,1,0,0
5757,2,1,0,0
5758,2,1,0,0
5759,2,1,0,0
5760,2,1,0,0
5761,2,0,0,0
5762,2,0,0,0
5763,2,2,0,0
5764,2,3,0,0
5765,2,1,0,0
5766,2,2,0,1
5767,2,1,0,0
5768,2,1,0,0
5769,2,2,0,0
5770,2,2,0,1
5771,2,1,0,0
5772,2,2,0,1
5773,2,2,0,0
5774,2,2,0,0
5775,2,2,0,0
5776,2,2,0,1
5777,1,2,0,0
5778,1,3,0,1
5779,1,3,0,1
5780,1,1,0,0
5781,1,3,0,0
5782,1,1,0,1
5783,1,2,0,1
5784,1,1,0,1
5785,1,1,0,1
5786,1,2,0,1
5787,1,2,0,1
5788,2,3,0,1
5789,2,3,0,1
5790,1,2,0,1
5791,2,2,0,1
5792,2,3,0,1
5793,2,2,0,1
5794,3,2,0,1
5795,2,2,0,1
5796,4,2,0,1
5797,2,3,0,1
5798,3,3,0,1
5799,4,2,0,1
5800,3,2,0,2
5801,3,2,0,2
5802,3,2,0,2
5803,2,2,0,2
5804,2,2,0,2
5805,2,2,0,2
5806,2,2,0,2
5807,3,2,0,2
5808,3,2,0,2
5809,2,2,0,2
5810,2,2,0,2
5811,3,3,0,2
5812,3,3,0,2
5813,3,2,0,2
5814,3,2,0,2
5815,3,3,0,2
5816,4,2,0,2
5817,3,1,0,2
5818,2,1,0,2
5819,3,1,0,2
5820,2,1,0,2
5821,2,1,0,2
5822,4,1,0,2
5823,2,1,0,2
5824,2,1,0,2
5825,3,2,0,1
5826,3,2,0,1
5827,3,1,0,1
5828,3,1,0,1
5829,4,1,0,1
5830,4,1,0,1
5831,5,1,0,1
5832,4,1,0,2
5833,3,1,0,1
5834,3,1,0,2
5835,4,1,0,2
5836,4,1,0,2
5837,3,1,0,1
5838,3,2,0,2
5839,4,2,0,1
5840,3,2,1,2
5841,4,1,0,2
5842,4,2,0,2
5843,6,2,0,1
5844,4,1,0,2
5845,3,2,0,2
5846,5,1,0,1
5847,6,1,0,2
5848,6,1,0,2
5849,6,2,0,1
5850,6,1,0,1
5851,4,1,0,1
5852,3,1,0,2
5853,4,1,0,2
5854,4,1,0,1
5855,4,1,0,1
5856,3,1,0,1
5857,4,2,0,2
5858,3,2,0,2
5859,5,2,0,2
5860,5,2,0,2
5861,3,2,0,2
5862,4,1,0,2
5863,5,2,0,2
5864,6,3,0,2
5865,4,3,0,1
5866,5,3,0,1
5867,3,3,0,1
5868,3,2,0,1
5869,3,2,0,1
5870,2,2,0,1
5871,2,2,0,1
5872,3,2,0,1
5873,2,2,0,1
5874,2,2,0,1
5875,3,3,0,1
5876,3,2,0,1
5877,4,2,0,1
5878,3,2,0,1
5879,2,3,0,1
5880,3,2,0,1
5881,4,2,0,1
5882,4,4,0,1
5883,2,3,0,1
5884,4,2,0,1
5885,3,4,0,1
5886,3,2,0,1
5887,4,2,0,1
5888,3,2,0,1
5889,2,2,0,1
5890,2,2,0,1
5891,2,2,0,1
5892,2,2,0,1
5893,2,2,0,1
5894,2,5,0,1
5895,2,2,0,1
5896,2,4,0,1
5897,3,3,0,1
5898,3,1,0,1
5899,3,2,0,1
5900,3,1,0,1
5901,2,2,0,1
5902,2,1,0,1
5903,2,2,0,1
5904,3,2,0,1
5905,4,1,0,1
5906,3,1,0,1
5907,4,1,0,1
5908,3,2,0,1
5909,2,2,0,1
5910,3,1,0,1
5911,4,1,0,1
5912,5,1,0,1
5913,2,1,0,1
5914,2,2,0,1
5915,2,3,0,1
5916,3,1,0,1
5917,2,2,0,1
5918,2,1,0,1
5919,2,2,0,2
5920,2,1,0,1
5921,2,1,0,1
5922,2,2,0,1
5923,2,1,0,1
5924,2,2,0,1
5925,2,2,0,1
5926,2,1,0,1
5927,2,1,0,1
5928,2,0,0,1
5929,2,1,0,1
5930,2,1,0,1
5931,2,0,0,1
5932,2,3,0,1
5933,1,2,0,1
5934,2,2,0,1
5935,2,2,0,1
5936,2,0,0,1
5937,2,0,0,1
5938,2,0,0,1
5939,2,1,0,1
5940,2,1,0,1
5941,2,2,0,1
5942,2,1,0,1
5943,3,1,0,1
5944,3,4,0,1
5945,3,2,0,1
5946,3,3,0,1
5947,3,3,0,1
5948,3,2,0,1
5949,2,2,0,1
5950,2,1,0,1
5951,2,2,0,1
5952,3,1,0,1
5953,3,2,0,1
5954,3,1,0,1
5955,3,1,0,1
5956,3,1,0,1
5957,3,0,0,1
5958,4,1,0,1
5959,3,1,0,1
5960,3,1,0,1
5961,3,1,0,1
5962,3,1,0,1
5963,3,1,0,1
5964,3,2,0,1
5965,3,2,0,1
5966,3,1,0,1
5967,3,1,0,1
5968,3,1,0,1
5969,3,1,0,1
5970,3,0,0,1
5971,3,1,0,1
5972,3,1,0,1
5973,3,0,0,1
5974,3,0,0,1
5975,3,0,0,1
5976,3,0,0,1
5977,3,0,0,1
5978,3,0,0,1
5979,3,0,0,1
5980,3,0,0,1
5981,4,1,0,1
5982,3,0,0,1
5983,3,0,0,1
5984,3,0,0,1
5985,3,1,0,1
5986,3,0,0,1
5987,3,1,0,1
5988,3,0,0,1
5989,3,0,0,1
5990,4,0,0,1
5991,3,0,0,0
5992,3,0,0,1
5993,3,0,0,1
5994,4,0,0,1
5995,3,0,0,0
5996,4,1,0,1
5997,4,2,0,1
5998,3,2,0,1
5999,3,1,0,1
6000,3,0,0,2
6001,3,0,0,1
6002,3,0,0,1
6003,3,1,0,2
6004,4,1,0,2
6005,4,2,0,2
6006,4,1,0,1
6007,3,1,0,1
6008,4,1,0,2
6009,4,1,0,1
6010,4,1,0,2
6011,3,2,0,1
6012,3,1,0,1
6013,3,3,0,1
6014,5,2,0,1
6015,4,2,0,1
6016,3,2,0,1
6017,4,2,0,2
6018,3,3,0,2
6019,3,2,0,2
6020,3,2,0,1
6021,3,2,0,2
6022,3,1,0,2
6023,3,2,0,2
6024,3,2,0,2
6025,3,2,0,2
6026,3,1,0,1
6027,2,1,0,2
6028,2,2,0,1
6029,2,2,0,1
6030,2,3,0,2
6031,2,3,0,2
6032,2,2,0,1
6033,1,2,0,1
6034,2,3,0,1
6035,2,2,0,1
6036,2,2,0,1
6037,2,2,0,2
6038,2,2,0,1
6039,2,2,0,1
6040,2,2,0,1
6041,2,2,0,1
6042,2,2,0,2
6043,2,2,0,1
6044,2,3,0,1
6045,2,2,0,2
6046,2,3,0,2
6047,3,3,0,1
6048,2,3,0,2
6049,2,3,0,2
6050,2,3,0,2
6051,2,5,0,2
6052,2,3,0,2
6053,2,4,0,2
6054,2,3,0,2
6055,2,2,0,2
6056,2,3,0,2
6057,3,3,0,1
6058,3,4,0,1
6059,2,2,0,1
6060,2,3,0,1
6061,1,3,0,2
6062,1,3,0,0
6063,2,4,0,1
6064,1,3,0,1
6065,2,3,0,2
6066,2,3,0,1
6067,2,2,0,2
6068,2,2,0,2
6069,2,3,0,2
6070,2,2,0,0
6071,2,2,0,0
6072,2,3,0,0
6073,3,1,0,0
6074,2,2,0,0
6075,2,4,0,0
6076,2,3,0,0
6077,1,3,0,0
6078,2,2,0,0
6079,2,2,0,0
6080,2,2,0,0
6081,1,2,0,0
6082,1,2,0,0
6083,1,2,0,0
6084,2,2,0,0
6085,2,2,0,0
6086,2,2,0,0
6087,1,2,0,0
6088,2,2,0,0
6089,1,2,0,0
6090,2,2,0,0
6091,1,2,0,0
6092,1,1,0,0
6093,1,2,0,0
6094,1,3,0,0
6095,1,3,0,0
6096,1,2,0,0
6097,1,2,0,0
6098,1,3,0,0
6099,1,3,0,0
6100,1,2,0,0
6101,1,1,0,0
6102,2,1,0,0
6103,2,2,0,0
6104,1,2,0,0
6105,2,2,0,0
6106,1,2,0,0
6107,2,2,0,0
6108,2,1,0,0
6109,2,0,0,0
6110,2,2,0,0
6111,3,0,0,0
6112,2,0,0,0
6113,3,3,0,0
6114,2,1,0,0
6115,3,2,0,0
6116,3,2,0,0
6117,3,1,0,0
6118,3,2,0,0
6119,2,2,0,0
6120,2,2,0,0
6121,3,2,0,0
6122,3,1,0,0
6123,3,2,0,0
6124,3,1,0,0
6125,3,1,0,0
6126,2,1,0,0
6127,3,1,0,0
6128,3,1,0,0
6129,3,1,0,0
6130,3,1,0,0
6131,3,1,0,0
6132,3,1,0,0
6133,3,1,0,0
6134,4,1,0,0
6135,3,1,0,0
6136,4,1,0,0
6137,3,1,0,0
6138,2,1,0,0
6139,2,4,0,0
6140,3,1,0,0
6141,3,2,0,0
6142,2,3,0,0
6143,2,2,0,0
6144,2,3,0,0
6145,2,1,0,0
6146,2,3,0,0
6147,2,2,0,0
6148,3,3,0,0
6149,3,3,0,0
6150,2,1,0,0
6151,3,1,0,0
6152,2,1,0,0
6153,2,1,0,0
6154,2,1,0,0
6155,2,1,0,0
6156,2,1,0,0
6157,2,1,0,0
6158,2,1,0,0
6159,3,1,0,0
6160,2,1,0,0
6161,2,1,0,0
6162,2,0,0,0
6163,1,0,0,0
6164,1,0,0,0
6165,1,1,0,0
6166,1,2,0,0
6167,2,0,0,0
6168,1,1,0,0
6169,2,0,0,1
6170,2,0,0,0
6171,2,0,0,0
6172,2,1,0,0
6173,1,0,0,1
6174,1,0,0,1
6175,1,1,0,1
6176,2,0,0,1
6177,1,2,0,1
6178,2,0,0,1
6179,1,1,0,1
6180,1,1,0,1
6181,1,1,0,1
6182,1,1,0,1
6183,2,1,0,2
6184,1,1,0,1
6185,1,1,0,1
6186,1,1,0,1
6187,1,2,0,1
6188,1,1,0,1
6189,1,1,0,1
6190,3,2,0,1
6191,1,1,0,1
6192,3,1,0,1
6193,2,1,0,1
6194,2,1,0,1
6195,3,1,0,1
6196,3,1,0,1
6197,2,1,0,1
6198,3,2,0,1
6199,3,1,0,1
6200,3,1,0,1
6201,2,2,0,1
6202,2,1,0,1
6203,4,1,0,1
6204,4,2,0,1
6205,4,2,0,1
6206,2,2,0,1
6207,2,1,0,1
6208,2,2,0,1
6209,3,2,0,1
6210,2,2,0,1
6211,2,3,0,1
6212,3,3,0,1
6213,2,2,0,1
6214,2,3,0,1
6215,1,3,0,1
6216,1,2,0,1
6217,2,3,0,1
6218,1,3,0,1
6219,1,3,0,1
6220,1,2,0,1
6221,1,2,0,1
6222,1,1,0,1
6223,1,1,0,1
6224,1,1,0,1
6225,1,2,0,1
6226,1,3,0,1
6227,1,3,0,1
6228,1,3,0,1
6229,1,3,0,1
6230,1,3,0,1
6231,1,3,0,1
6232,1,3,0,1
6233,1,2,0,1
6234,1,2,0,1
6235,1,2,0,1
6236,2,2,0,1
6237,1,2,0,1
6238,1,3,0,1
6239,2,2,0,1
6240,3,2,0,1
6241,2,2,0,1
6242,2,2,0,1
6243,1,2,0,1
6244,2,2,0,1
6245,1,2,0,1
6246,1,3,0,1
6247,1,2,0,1
6248,1,2,0,1
6249,1,2,0,1
6250,1,2,0,1
6251,1,2,0,1
6252,1,2,0,1
6253,1,2,0,1
6254,1,2,0,1
6255,1,2,0,2
6256,2,2,0,1
6257,1,2,0,2
6258,2,2,0,1
6259,2,2,0,2
6260,1,2,0,2
6261,2,2,0,1
6262,1,2,0,1
6263,1,3,0,2
6264,1,2,0,2
6265,1,2,0,1
6266,1,2,0,1
6267,1,2,0,1
6268,1,3,0,2
6269,1,2,0,1
6270,1,2,0,1
6271,1,2,0,1
6272,1,2,0,1
6273,1,2,0,1
6274,1,2,0,1
6275,1,2,0,1
6276,2,2,0,1
6277,1,2,0,1
6278,1,2,0,1
6279,1,2,0,1
6280,1,2,0,2
6281,1,2,0,2
6282,1,2,0,1
6283,2,2,0,1
6284,2,2,0,2
6285,2,2,0,1
6286,1,2,0,1
6287,1,2,0,1
6288,1,2,0,1
6289,1,2,0,1
6290,1,2,0,1
6291,1,2,0,1
6292,1,2,0,1
6293,1,3,0,1
6294,1,2,0,1
6295,1,2,0,1
6296,1,2,0,1
6297,1,3,0,1
6298,1,2,0,1
6299,1,2,0,1
6300,1,2,0,1
6301,1,3,0,1
6302,1,3,0,1
6303,2,2,0,1
6304,4,3,0,1
6305,3,2,0,1
6306,3,2,0,1
6307,3,2,0,1
6308,3,2,0,1
6309,3,2,0,1
6310,3,2,0,1
6311,3,2,0,1
6312,3,2,0,1
6313,3,2,0,1
6314,4,3,0,1
6315,2,2,0,1
6316,2,1,0,1
6317,3,2,0,1
6318,3,1,0,1
6319,2,2,0,1
6320,2,1,0,1
6321,2,1,0,1
6322,2,1,0,1
6323,2,0,0,1
6324,2,0,0,1
6325,1,2,0,1
6326,1,3,0,2
6327,2,2,0,2
6328,1,1,0,2
6329,2,3,0,2
6330,2,3,0,1
6331,2,2,0,1
6332,2,2,0,2
6333,2,2,0,1
6334,2,3,0,1
6335,2,3,0,1
6336,2,2,0,2
6337,2,2,0,1
6338,2,1,0,1
6339,3,1,0,1
6340,3,1,0,2
6341,3,1,0,1
6342,3,1,0,1
6343,2,1,0,2
6344,2,1,0,1
6345,2,1,0,1
6346,1,1,0,3
6347,2,1,0,2
6348,2,3,0,1
6349,2,4,0,1
6350,2,3,0,1
6351,2,2,0,1
6352,2,3,0,2
6353,2,3,0,2
6354,2,2,0,1
6355,3,2,0,1
6356,2,3,0,1
6357,2,1,0,1
6358,3,1,0,1
6359,3,1,0,1
6360,3,1,0,1
6361,3,1,0,1
6362,3,1,0,2
6363,3,1,0,1
6364,3,1,0,1
6365,4,1,0,1
6366,2,1,0,1
6367,2,1,0,2
6368,1,1,0,1
6369,1,1,0,1
6370,2,1,0,1
6371,2,2,0,1
6372,2,1,0,1
6373,2,1,0,1
6374,2,1,0,1
6375,2,1,0,1
6376,2,1,0,1
6377,2,1,0,2
6378,2,1,0,1
6379,2,0,0,1
6380,3,0,0,2
6381,2,0,0,1
6382,2,0,0,1
6383,3,0,0,1
6384,2,0,0,1
6385,2,0,0,1
6386,2,0,0,1
6387,3,0,0,1
6388,2,1,0,1
6389,2,2,0,2
6390,2,1,1,2
6391,2,1,0,1
6392,2,2,0,1
6393,2,1,0,1
6394,2,2,1,1
6395,2,2,1,2
6396,2,1,1,1
6397,2,1,1,2
6398,2,1,0,2
6399,1,2,1,2
6400,1,1,0,2
6401,1,1,0,3
6402,1,2,1,2
6403,1,1,0,2
6404,1,1,0,2
6405,1,1,0,2
6406,1,1,1,2
6407,1,1,1,2
6408,1,1,0,2
6409,1,1,0,2
6410,1,2,0,2
6411,1,1,0,3
6412,1,0,1,2
6413,1,0,0,2
6414,1,0,0,2
6415,1,0,1,2
6416,1,0,1,2
6417,1,0,0,2
6418,1,0,1,2
6419,1,0,0,2
6420,1,0,0,2
6421,1,0,0,2
6422,1,0,0,2
6423,1,0,0,2
6424,1,0,0,2
6425,1,0,0,2
6426,1,0,0,1
6427,2,0,0,2
6428,2,0,0,1
6429,1,0,0,2
6430,0,0,1,1
6431,2,0,1,2
6432,1,0,0,2
6433,1,0,0,3
6434,2,0,0,3
6435,2,0,0,2
6436,2,0,0,2
6437,2,0,0,2
6438,1,0,0,2
6439,2,0,0,2
